BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
200007,14,1454,200007,14,1454,1099476.0,5163473,MICHIGAN,26.0,2000,July,Hail,C,161,WASHTENAW,DTX,14-JUL-00 14:54:00,EST,14-JUL-00 14:54:00,0,0,0,0,,,TRAINED SPOTTER,0.75,,,,,,,,,,,1.0,N,WHITTAKER,1.0,N,WHITTAKER,42.15,-83.6,42.15,-83.6,"A weak cold front moved through southeast Michigan on July 13th, ushering in slightly cooler and less humid air.  However, thanks to a strong upper level disturbance, temperatures aloft cooled off much more quickly.  This cold air aloft, combined with ample heating from sunshine on the 14th, resulted in an unstable atmosphere.  Thunderstorms developed explosively early in the afternoon, and many became severe.Large hail was the predominant severe weather type on this day.  The strongest storm of the day was a supercell that moved south along the Lake Huron lake breeze boundary.  This storm developed near Port Sanilac, and moved through Port Huron before exiting the area near Algonac.  Golfball sized hail was reported near Lexington and Port Huron with this storm.  Hailstones as large as baseballs crashed down on Algonac, damaging cars and roofs, ripping gutters off of homes, denting air conditioning units, and breaking windows.  The force of impact when these hailstones landed in Algonac canals propelled water 5 feet into the air.  Several other storms produced large hail, though none as large as in Algonac.  Golfball sized hail also fell in metro Flint, as well as near Hartland.  Dime, nickel, and quarter sized hail was quite common.Wind damage was not as widespread, though a few very strong gusts occurred.  Numerous trees were downed between Gratiot and Court Streets in Saginaw, damaging vehicles, fences, and outbuildings.  A few trees were also downed by severe thunderstorm winds in Millington and Gagetown.  Near the end of the episode, a severe thunderstorm produced estimated 80 mph winds near Gaines.  Several agricultural outbuildings were heavily damaged or destroyed.",,PDC
200008,2,2040,200008,2,2040,1101909.0,5170156,MICHIGAN,26.0,2000,August,Thunderstorm Wind,C,161,WASHTENAW,DTX,02-AUG-00 20:40:00,EST,02-AUG-00 20:40:00,0,0,0,0,2K,,LAW ENFORCEMENT,50.0,E,,,,,,,,,,4.0,N,MILAN,4.0,N,MILAN,42.13,-83.67,42.13,-83.67,"A weak cold front moved across southeast Michigan in the afternoon and evening, triggering the second batch of severe thunderstorms of the day.  Like many of the other severe weather episodes of the summer, this one was composed of a large number of marginally severe events.  The majority of these were hail, but a few damaging wind gusts occurred as well.  Parts of the region were also vulnerable to flash flooding due to heavy rains during the past week; this flash flood potential was realized in the Ann Arbor area.",A few large limbs were torn down.,PDC
200007,28,1540,200007,28,1540,1099479.0,5163832,MICHIGAN,26.0,2000,July,Hail,C,161,WASHTENAW,DTX,28-JUL-00 15:40:00,EST,28-JUL-00 15:40:00,0,0,0,0,,,TRAINED SPOTTER,0.75,,,,,,,,,,,,,SALINE,,,SALINE,42.17,-83.77,42.17,-83.77,"An upper level low pressure system was entrenched in the western Great Lakes, maintaining cool air aloft across the region.  Thunderstorms developed in the heat of the day, with the most widespread activity developing along the Lake Michigan lake breeze boundary in western lower Michigan.  These storms organized as they moved slowly but steadily eastward, evolving into a squall line that crossed southeast Michigan in the late afternoon and early evening hours.Several of the thunderstorms became severe.  Only a couple of storms produced damaging wind; large hail was the most common type of severe weather.  An isolated storm ahead of the squall line produced silver dollar sized hail in Shelby Township (Macomb County); this was the largest hail report of the day.  The same storm downed trees in that area.  Trees were also downed in Bancroft due to severe thunderstorm winds.  The rest of the severe weather was composed of dime to quarter sized hail events.For some parts of southeast Michigan - particularly metro Detroit - this was the third straight day of thunderstorm activity.  As mentioned above, the storms tended to move slowly, and thus dumped very heavy rain.  Macomb County had seen another batch of storms earlier on the 28th; rainfall totals in the central part of county were as high as five and a half inches.   Another nearly stationary cluster of storms produced 4 to 5 inches of rain near Saline and Milan.  Runoff from these downpours produced flash flooding across parts of the area.Interstate 94 was closed near Chelsea due to flooding.  Many streets in and around Saline flooded, and the Saline River rose out of its banks.  Urban flooding was widespread in Detroit, with many freeways closed, and some industrial facilities flooded.  In Novi, a stranded family was rescued by a boat after their car stalled in flood waters.  Davison Lake Road in Lapeer County was washed out south of Metamora, while water was several feet deep across roads in Almont and Imlay City.  In Almont, the flood waters approached the front doors of homes and businesses.",,PDC
200007,28,1556,200007,28,1556,1099479.0,5163833,MICHIGAN,26.0,2000,July,Hail,C,161,WASHTENAW,DTX,28-JUL-00 15:56:00,EST,28-JUL-00 15:56:00,0,0,0,0,,,TRAINED SPOTTER,0.75,,,,,,,,,,,,,SALINE,,,SALINE,42.17,-83.77,42.17,-83.77,"An upper level low pressure system was entrenched in the western Great Lakes, maintaining cool air aloft across the region.  Thunderstorms developed in the heat of the day, with the most widespread activity developing along the Lake Michigan lake breeze boundary in western lower Michigan.  These storms organized as they moved slowly but steadily eastward, evolving into a squall line that crossed southeast Michigan in the late afternoon and early evening hours.Several of the thunderstorms became severe.  Only a couple of storms produced damaging wind; large hail was the most common type of severe weather.  An isolated storm ahead of the squall line produced silver dollar sized hail in Shelby Township (Macomb County); this was the largest hail report of the day.  The same storm downed trees in that area.  Trees were also downed in Bancroft due to severe thunderstorm winds.  The rest of the severe weather was composed of dime to quarter sized hail events.For some parts of southeast Michigan - particularly metro Detroit - this was the third straight day of thunderstorm activity.  As mentioned above, the storms tended to move slowly, and thus dumped very heavy rain.  Macomb County had seen another batch of storms earlier on the 28th; rainfall totals in the central part of county were as high as five and a half inches.   Another nearly stationary cluster of storms produced 4 to 5 inches of rain near Saline and Milan.  Runoff from these downpours produced flash flooding across parts of the area.Interstate 94 was closed near Chelsea due to flooding.  Many streets in and around Saline flooded, and the Saline River rose out of its banks.  Urban flooding was widespread in Detroit, with many freeways closed, and some industrial facilities flooded.  In Novi, a stranded family was rescued by a boat after their car stalled in flood waters.  Davison Lake Road in Lapeer County was washed out south of Metamora, while water was several feet deep across roads in Almont and Imlay City.  In Almont, the flood waters approached the front doors of homes and businesses.",,PDC
200104,23,1745,200104,23,1745,1113410.0,5241132,MICHIGAN,26.0,2001,April,Thunderstorm Wind,C,161,WASHTENAW,DTX,23-APR-01 17:45:00,EST,23-APR-01 17:45:00,0,0,0,0,10K,,LAW ENFORCEMENT,52.0,E,,,,,,,,,,,,ANN ARBOR,,,ANN ARBOR,42.28,-83.73,42.28,-83.73,"A strong low pressure system moved northeast across the northern Great Lakes.  The low pushed a cold front into southeast Michigan in the evening.  Thunderstorms ignited ahead of the cold front, and several became severe, producing sporadic wind damage.","A tree and several large limbs were downed onto State Street, landing on two cars.",PDS
200104,9,930,200104,9,940,1113407.0,5241036,MICHIGAN,26.0,2001,April,Hail,C,161,WASHTENAW,DTX,09-APR-01 09:30:00,EST,09-APR-01 09:40:00,0,0,0,0,,,LAW ENFORCEMENT,1.75,,,,,,,,,,,,,ANN ARBOR,,,YPSILANTI,42.28,-83.73,42.23,-83.62,"A stationary front lay west-to-east across northern Indiana and Ohio.  Temperatures north of the front in southeast Michigan were only in the 40s.  Despite this, warm moist air poured into the region aloft, providing a source of elevated instability.  A cluster of showers and thunderstorms strengthened as it moved east into southeast Michigan during the morning.  A number of these produced large hail, making for an unusually chilly severe weather episode.",,PDS
200104,9,922,200104,9,927,1113407.0,5241035,MICHIGAN,26.0,2001,April,Hail,C,161,WASHTENAW,DTX,09-APR-01 09:22:00,EST,09-APR-01 09:27:00,0,0,0,0,,,LAW ENFORCEMENT,1.75,,,,,,,,,,,,,SALINE,,,SALINE,42.17,-83.77,42.17,-83.77,"A stationary front lay west-to-east across northern Indiana and Ohio.  Temperatures north of the front in southeast Michigan were only in the 40s.  Despite this, warm moist air poured into the region aloft, providing a source of elevated instability.  A cluster of showers and thunderstorms strengthened as it moved east into southeast Michigan during the morning.  A number of these produced large hail, making for an unusually chilly severe weather episode.",,PDS
200104,23,1755,200104,23,1755,1113410.0,5241133,MICHIGAN,26.0,2001,April,Thunderstorm Wind,C,161,WASHTENAW,DTX,23-APR-01 17:55:00,EST,23-APR-01 17:55:00,0,0,0,0,35K,,TRAINED SPOTTER,55.0,E,,,,,,,,,,2.0,NW,SALEM,2.0,NW,SALEM,42.42,-83.6,42.42,-83.6,"A strong low pressure system moved northeast across the northern Great Lakes.  The low pushed a cold front into southeast Michigan in the evening.  Thunderstorms ignited ahead of the cold front, and several became severe, producing sporadic wind damage.",A mobile home was overturned.,PDS
200104,23,1749,200104,23,1749,1113410.0,5241134,MICHIGAN,26.0,2001,April,Thunderstorm Wind,C,163,WAYNE,DTX,23-APR-01 17:49:00,EST,23-APR-01 17:49:00,0,0,0,0,,,"AWOS,ASOS,MESONET,ETC",52.0,M,,,,,,,,,,,,WILLOW RUN ARPT,,,WILLOW RUN ARPT,42.23,-83.53,42.23,-83.53,"A strong low pressure system moved northeast across the northern Great Lakes.  The low pushed a cold front into southeast Michigan in the evening.  Thunderstorms ignited ahead of the cold front, and several became severe, producing sporadic wind damage.",60 mph gust was measured at Willow Run Airport.,PDS
200104,9,945,200104,9,945,1113407.0,5241033,MICHIGAN,26.0,2001,April,Hail,C,161,WASHTENAW,DTX,09-APR-01 09:45:00,EST,09-APR-01 09:45:00,0,0,0,0,,,GENERAL PUBLIC,0.75,,,,,,,,,,,,,SALEM,,,SALEM,42.4,-83.57,42.4,-83.57,"A stationary front lay west-to-east across northern Indiana and Ohio.  Temperatures north of the front in southeast Michigan were only in the 40s.  Despite this, warm moist air poured into the region aloft, providing a source of elevated instability.  A cluster of showers and thunderstorms strengthened as it moved east into southeast Michigan during the morning.  A number of these produced large hail, making for an unusually chilly severe weather episode.",,PDS
