STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TAVG,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT01,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT06,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT05,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT11,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT04,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT03,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080417,5.7,H, ,S,9999,10.5, , ,S,9999,2.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080418,5.3,H, ,S,9999,9.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080419,6.6,H, ,S,9999,11.8, , ,S,9999,0.2, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080420,3.6,H, ,S,9999,8.2, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080421,6.3,H, ,S,9999,10.9, , ,S,9999,-0.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080422,6.1,H, ,S,9999,9.9, , ,S,9999,1.0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080423,6.9,H, ,S,9999,11.0, , ,S,9999,0.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080424,7.8,H, ,S,9999,11.8, , ,S,9999,2.8, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080425,7.1,H, ,S,9999,12.0, , ,S,9999,1.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080426,9.0,H, ,S,9999,13.2, , ,S,9999,3.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080427,9.3,H, ,S,9999,14.3, , ,S,9999,5.2, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080428,10.1,H, ,S,9999,13.0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080429,11.4,H, ,S,9999,15.4, , ,S,9999,5.8, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080430,13.8,H, ,S,9999,17.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080501,13.2,H, ,S,9999,16.0, , ,S,9999,8.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080502,15.3,H, ,S,9999,20.2, , ,S,9999,10.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080503,13.3,H, ,S,9999,17.9, , ,S,9999,10.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080504,12.5,H, ,S,9999,19.2, , ,S,9999,8.6, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080505,10.3,H, ,S,9999,15.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080506,7.2,H, ,S,9999,12.0, , ,S,9999,1.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080507,9.9,H, ,S,9999,14.5, , ,S,9999,7.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080508,11.2,H, ,S,9999,16.7, , ,S,9999,6.8, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080509,11.8,H, ,S,9999,14.4, , ,S,9999,8.8, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080510,16.1,H, ,S,9999,22.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080511,12.9,H, ,S,9999,19.6, , ,S,9999,8.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080512,10.1,H, ,S,9999,13.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080513,7.2,H, ,S,9999,11.7, , ,S,9999,2.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080514,6.4,H, ,S,9999,10.1, , ,S,9999,1.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080515,5.3,H, ,S,9999,8.8, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080516,6.4,H, ,S,9999,9.9, , ,S,9999,1.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080517,7.6,H, ,S,9999,11.6, , ,S,9999,1.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080518,8.4,H, ,S,9999,11.6, , ,S,9999,5.8, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080519,7.6,H, ,S,9999,11.1, , ,S,9999,4.3, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080520,9.8,H, ,S,9999,13.6, , ,S,9999,6.0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080521,9.4,H, ,S,9999,14.4, , ,S,9999,4.2, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080522,11.1,H, ,S,9999,15.4, , ,S,9999,3.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080523,10.3,H, ,S,9999,14.1, , ,S,9999,6.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080524,9.7,H, ,S,9999,13.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080525,10.9,H, ,S,9999,15.3, , ,S,9999,4.0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080526,12.6,H, ,S,9999,16.3, , ,S,9999,8.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080527,10.3,H, ,S,9999,14.3, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080528,12.4,H, ,S,9999,17.9, , ,S,9999,4.6, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080529,14.0,H, ,S,9999,19.3, , ,S,9999,7.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080530,17.1,H, ,S,9999,22.2, , ,S,9999,10.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080531,14.9,H, ,S,9999,19.0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080601,14.1,H, ,S,9999,17.3, , ,S,9999,9.3, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080602,17.3,H, ,S,9999,22.3, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080603,15.6,H, ,S,9999,19.6, , ,S,9999,11.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080604,13.8,H, ,S,9999,16.7, , ,S,9999,10.0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080605,18.3,H, ,S,9999,23.1, , ,S,9999,9.3, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080606,19.7,H, ,S,9999,24.1, , ,S,9999,16.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080607,13.3,H, ,S,9999,21.0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080608,14.9,H, ,S,9999,19.5, , ,S,9999,10.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080609,15.3,H, ,S,9999,18.6, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080610,12.8,H, ,S,9999,15.9, , ,S,9999,9.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080611,13.1,H, ,S,9999,17.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080612,10.9,H, ,S,9999,15.0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080613,12.2,H, ,S,9999,15.9, , ,S,9999,7.2, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080614,13.1,H, ,S,9999,17.5, , ,S,9999,10.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080615,13.8,H, ,S,9999,18.3, , ,S,9999,11.2, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080616,13.8,H, ,S,9999,17.5, , ,S,9999,10.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080617,13.6,H, ,S,9999,17.9, , ,S,9999,11.1, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080618,14.1,H, ,S,9999,17.5, , ,S,9999,11.6, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080619,16.1,H, ,S,9999,19.4, , ,S,9999,12.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080620,14.7,H, ,S,9999,17.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080621,14.2,H, ,S,9999,17.3, , ,S,9999,11.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080622,14.8,H, ,S,9999,18.0, , ,S,9999,11.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080623,13.1,H, ,S,9999,15.7, , ,S,9999,11.3, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080624,13.2,H, ,S,9999,16.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080625,13.6,H, ,S,9999,16.6, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080626,13.6,H, ,S,9999,17.8, , ,S,9999,9.6, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080627,14.4,H, ,S,9999,18.8, , ,S,9999,11.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080628,14.9,H, ,S,9999,18.9, , ,S,9999,10.3, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080629,15.0,H, ,S,9999,20.3, , ,S,9999,12.6, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080630,15.4,H, ,S,9999,19.3, , ,S,9999,11.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080701,16.4,H, ,S,9999,20.6, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080702,18.1,H, ,S,9999,23.1, , ,S,9999,13.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080703,15.9,H, ,S,9999,19.2, , ,S,9999,11.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080704,22.0,H, ,S,9999,26.9, , ,S,9999,16.3, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080705,16.8,H, ,S,9999,24.2, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080706,12.9,H, ,S,9999,17.2, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080707,14.1,H, ,S,9999,17.9, , ,S,9999,7.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080708,14.9,H, ,S,9999,19.4, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080709,15.8,H, ,S,9999,19.6, , ,S,9999,9.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080710,16.2,H, ,S,9999,20.2, , ,S,9999,11.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080711,18.0,H, ,S,9999,21.9, , ,S,9999,14.0, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080712,18.0,H, ,S,9999,20.8, , ,S,9999,15.5, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080713,18.1,H, ,S,9999,21.2, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080714,16.3,H, ,S,9999,19.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080715,17.0,H, ,S,9999,20.0, , ,S,9999,13.3, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080716,16.9,H, ,S,9999,19.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080717,16.0,H, ,S,9999,17.9, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080718,16.8,H, ,S,9999,19.9, , ,S,9999,13.2, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080719,17.8,H, ,S,9999,21.6, , ,S,9999,14.3, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:FIE00142101,HELSINKI ILMALA FI,47,60.2,24.9167,20080720,17.6,H, ,S,9999,22.6, , ,S,9999,12.7, , ,S,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
